time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010453329744	7.91406	-6.3747	-2.68212	-2.69551	-0.358433	lidar	0.281561	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
1477010453384703	7.91406	-6.3747	-2.68212	-2.69551	-0.358433	radar	0	8.03231	-6.28406	8	-6.25	2.72931	1.81954
1477010453439663	8.16406	-6.21309	-2.68594	-2.69939	-0.319038	lidar	0.372944	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
1477010453489669	8.16406	-6.21309	-2.68594	-2.69939	-0.319038	radar	0	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
1477010453539675	8.38074	-6.04524	-2.68668	-2.67962	-0.261769	lidar	0.823043	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
1477010453594661	8.38074	-6.04524	-2.68668	-2.67962	-0.261769	radar	0	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
1477010453649647	8.64891	-5.89834	-2.70747	-2.69497	-0.246929	lidar	0.092095	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
1477010453704660	8.64891	-5.89834	-2.70747	-2.69497	-0.246929	radar	0	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
1477010453759674	8.89366	-5.72423	-2.70635	-2.67676	-0.196951	lidar	0.586097	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
1477010453809760	8.89366	-5.72423	-2.70635	-2.67676	-0.196951	radar	0	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
1477010453859847	9.10462	-5.54902	-2.69961	-2.6435	-0.13863	lidar	0.845459	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
1477010453914847	9.10462	-5.54902	-2.69961	-2.6435	-0.13863	radar	0	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
1477010453969847	9.35562	-5.37877	-2.70934	-2.63242	-0.109757	lidar	0.209039	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
1477010454024848	9.35562	-5.37877	-2.70934	-2.63242	-0.109757	radar	0	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
1477010454079850	9.59191	-5.19609	-2.70467	-2.60686	-0.0685032	lidar	0.40386	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
1477010454134784	9.59191	-5.19609	-2.70467	-2.60686	-0.0685032	radar	0	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
1477010454189718	9.81413	-5.00182	-2.69095	-2.5698	-0.0196441	lidar	0.578106	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
1477010454244791	9.81413	-5.00182	-2.69095	-2.5698	-0.0196441	radar	0	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
1477010454299865	10.0237	-4.80352	-2.6655	-2.52888	0.0276159	lidar	0.580138	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
1477010454354798	10.0237	-4.80352	-2.6655	-2.52888	0.0276159	radar	0	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
1477010454409731	10.2166	-4.56518	-2.66264	-2.45766	0.102115	lidar	1.32448	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
1477010454464746	10.2166	-4.56518	-2.66264	-2.45766	0.102115	radar	0	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
1477010454519762	10.4096	-4.29919	-2.69727	-2.37724	0.177336	lidar	1.46026	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
1477010454574770	10.4096	-4.29919	-2.69727	-2.37724	0.177336	radar	0	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
1477010454629779	10.5893	-4.03757	-2.71353	-2.30616	0.23358	lidar	0.772034	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
1477010454684753	10.5893	-4.03757	-2.71353	-2.30616	0.23358	radar	0	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
1477010454739728	10.7753	-3.79108	-2.72841	-2.26019	0.255597	lidar	0.133144	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
1477010454794687	10.7753	-3.79108	-2.72841	-2.26019	0.255597	radar	0	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
1477010454849647	10.9203	-3.52084	-2.72248	-2.18642	0.30585	lidar	0.581917	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
1477010454899659	10.9203	-3.52084	-2.72248	-2.18642	0.30585	radar	0	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
1477010454949672	11.0595	-3.24801	-2.77271	-2.1201	0.344405	lidar	0.59591	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
1477010455004755	11.0595	-3.24801	-2.77271	-2.1201	0.344405	radar	0	11.1178	-2.98807	11.1	-3	0.907725	2.72317
1477010455059839	11.1845	-2.94255	-2.80289	-2.04158	0.388711	lidar	0.541954	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
1477010455114849	11.1845	-2.94255	-2.80289	-2.04158	0.388711	radar	0	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
1477010455169859	11.2906	-2.62567	-2.83698	-1.96178	0.429059	lidar	0.475642	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
1477010455224848	11.2906	-2.62567	-2.83698	-1.96178	0.429059	radar	0	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
1477010455279837	11.3094	-2.30219	-2.80675	-1.83585	0.516349	lidar	1.78188	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
1477010455334808	11.3094	-2.30219	-2.80675	-1.83585	0.516349	radar	0	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
1477010455389780	11.3694	-1.98777	-2.82468	-1.76485	0.531752	lidar	0.0827674	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
1477010455444718	11.3694	-1.98777	-2.82468	-1.76485	0.531752	radar	0	11.3011	-1.79507	11.35	-1.8	0	2.73035
1477010455499657	11.3865	-1.6773	-2.81457	-1.67944	0.56168	lidar	0.213353	11.3326	-1.67041	11.35	-1.65	0	2.73033
1477010455549699	11.3865	-1.6773	-2.81457	-1.67944	0.56168	radar	0	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
1477010455599742	11.3528	-1.383	-2.81465	-1.57632	0.613603	lidar	0.663756	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
1477010455654698	11.3528	-1.383	-2.81465	-1.57632	0.613603	radar	0	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
1477010455709654	11.2725	-1.10013	-2.74806	-1.4555	0.673883	lidar	1.23528	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
1477010455759700	11.2725	-1.10013	-2.74806	-1.4555	0.673883	radar	0	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
1477010455809746	11.1307	-0.796744	-2.7957	-1.30395	0.766453	lidar	2.39881	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
1477010455864779	11.1307	-0.796744	-2.7957	-1.30395	0.766453	radar	0	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
1477010455919813	10.9731	-0.520829	-2.77382	-1.16637	0.826107	lidar	0.899979	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
1477010455974837	10.9731	-0.520829	-2.77382	-1.16637	0.826107	radar	0	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
1477010456029861	10.7704	-0.28125	-2.73698	-1.01361	0.895676	lidar	1.25891	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
1477010456084847	10.7704	-0.28125	-2.73698	-1.01361	0.895676	radar	0	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
1477010456139833	10.5035	-0.0768637	-2.7216	-0.828951	0.991514	lidar	2.19737	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
1477010456194789	10.5035	-0.0768637	-2.7216	-0.828951	0.991514	radar	0	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
1477010456249746	10.2374	0.0693718	-2.66572	-0.657452	1.06232	lidar	1.44773	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
1477010456304681	10.2374	0.0693718	-2.66572	-0.657452	1.06232	radar	0	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
1477010456359617	9.94283	0.164005	-2.62221	-0.469848	1.14194	lidar	1.67195	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
1477010456414675	9.94283	0.164005	-2.62221	-0.469848	1.14194	radar	0	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
1477010456469734	9.62814	0.192859	-2.58254	-0.262295	1.23336	lidar	2.13768	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
1477010456524725	9.62814	0.192859	-2.58254	-0.262295	1.23336	radar	0	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
1477010456579717	9.31401	0.21264	-2.6065	-0.0836581	1.2797	lidar	0.576358	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
1477010456634732	9.31401	0.21264	-2.6065	-0.0836581	1.2797	radar	0	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
1477010456689747	9.00382	0.230301	-2.66184	0.0549906	1.27528	lidar	0.262777	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
1477010456744738	9.00382	0.230301	-2.66184	0.0549906	1.27528	radar	0	8.90199	0.247143	8.85	0.25	-1.81847	0
1477010456799730	8.73042	0.219807	-2.64411	0.170019	1.24829	lidar	0.195537	8.76016	0.263752	8.75	0.25	-1.81846	0
1477010456854787	8.73042	0.219807	-2.64411	0.170019	1.24829	radar	0	8.46355	0.258809	8.55	0.25	-3.6326	0
1477010456909844	8.41961	0.188275	-2.70606	0.277669	1.21401	lidar	0.570124	8.35367	0.252596	8.35	0.25	-3.6326	0
1477010456964821	8.41961	0.188275	-2.70606	0.277669	1.21401	radar	0	8.05161	0.241868	8.2	0.25	-2.72841	0
1477010457019798	8.11314	0.148666	-2.75175	0.357851	1.15511	lidar	0.932177	8.05411	0.247878	8.05	0.25	-2.72842	0
1477010457074802	8.11314	0.148666	-2.75175	0.357851	1.15511	radar	0	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
1477010457129807	7.80668	0.0716744	-2.795	0.441723	1.10758	lidar	0.649032	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
1477010457184718	7.80668	0.0716744	-2.795	0.441723	1.10758	radar	0	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
1477010457239629	7.50927	-0.0277617	-2.82328	0.51833	1.05851	lidar	0.602971	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
1477010457289664	7.50927	-0.0277617	-2.82328	0.51833	1.05851	radar	0	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
1477010457339699	7.23416	-0.0999303	-2.83522	0.551409	0.979396	lidar	1.51512	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
1477010457394701	7.23416	-0.0999303	-2.83522	0.551409	0.979396	radar	0	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
1477010457449704	6.96788	-0.227561	-2.81405	0.619141	0.936082	lidar	0.471382	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
1477010457504756	6.96788	-0.227561	-2.81405	0.619141	0.936082	radar	0	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
1477010457559809	6.73734	-0.392498	-2.77214	0.707548	0.920471	lidar	0.198638	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
1477010457614784	6.73734	-0.392498	-2.77214	0.707548	0.920471	radar	0	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
1477010457669760	6.5261	-0.588756	-2.74611	0.804394	0.915963	lidar	0.0603579	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
1477010457724718	6.5261	-0.588756	-2.74611	0.804394	0.915963	radar	0	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
1477010457779677	6.37414	-0.863996	-2.73904	0.958138	0.974465	lidar	0.831375	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
1477010457829667	6.37414	-0.863996	-2.73904	0.958138	0.974465	radar	0	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061
1477010457879657	6.27228	-1.15496	-2.76127	1.11557	1.04055	lidar	1.15904	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061
1477010457929639	6.27228	-1.15496	-2.76127	1.11557	1.04055	radar	0	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072
1477010457979621	6.19535	-1.41697	-2.7399	1.24389	1.06819	lidar	0.242055	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072
1477010458029740	6.19535	-1.41697	-2.7399	1.24389	1.06819	radar	0	6.24787	-1.61119	6.25	-1.6	0	-2.99288
1477010458079860	6.16222	-1.70617	-2.74248	1.39106	1.11307	lidar	0.524498	6.23547	-1.75335	6.25	-1.75	0	-2.99285
1477010458134821	6.16222	-1.70617	-2.74248	1.39106	1.11307	radar	0	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921
1477010458189782	6.20645	-2.02436	-2.71955	1.58135	1.18983	lidar	1.46846	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921
1477010458244771	6.20645	-2.02436	-2.71955	1.58135	1.18983	radar	0	6.53066	-2.26346	6.35	-2.2	0	-2.72782
1477010458299761	6.28014	-2.32854	-2.71063	1.75559	1.23842	lidar	0.562789	6.36917	-2.33894	6.35	-2.35	0	-2.72779
1477010458354753	6.28014	-2.32854	-2.71063	1.75559	1.23842	radar	0	6.27034	-2.51837	6.35	-2.55	0	-3.63689
1477010458409745	6.35088	-2.65222	-2.78076	1.89227	1.23652	lidar	0.434668	6.34287	-2.73391	6.35	-2.75	0	-3.63689
1477010458464759	6.35088	-2.65222	-2.78076	1.89227	1.23652	radar	0	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658
1477010458519773	6.45564	-2.97396	-2.85598	2.01755	1.22209	lidar	0.52955	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658
1477010458574787	6.45564	-2.97396	-2.85598	2.01755	1.22209	radar	0	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658
1477010458629802	6.58025	-3.27742	-2.90219	2.12301	1.18872	lidar	0.421902	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655
1477010458684825	6.58025	-3.27742	-2.90219	2.12301	1.18872	radar	0	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613
1477010458739849	6.71736	-3.57232	-2.9353	2.20762	1.13706	lidar	0.677999	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611
1477010458794820	6.71736	-3.57232	-2.9353	2.20762	1.13706	radar	0	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871
1477010458849792	6.85375	-3.87139	-2.96486	2.26252	1.05942	lidar	1.41456	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869
1477010458904824	6.85375	-3.87139	-2.96486	2.26252	1.05942	radar	0	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568
1477010458959856	6.98878	-4.16553	-2.96769	2.29701	0.969131	lidar	1.83946	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569
1477010459014855	6.98878	-4.16553	-2.96769	2.29701	0.969131	radar	0	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732
1477010459069854	7.14815	-4.4581	-2.98337	2.33168	0.889645	lidar	1.47476	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732
1477010459124748	7.14815	-4.4581	-2.98337	2.33168	0.889645	radar	0	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253
1477010459179643	7.28576	-4.75199	-2.96469	2.33651	0.786965	lidar	2.46941	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251
1477010459229626	7.28576	-4.75199	-2.96469	2.33651	0.786965	radar	0	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068
1477010459279610	7.40748	-4.99509	-2.90598	2.34264	0.706306	lidar	1.88466	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066
1477010459329670	7.40748	-4.99509	-2.90598	2.34264	0.706306	radar	0	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964
1477010459379730	7.54877	-5.25286	-2.89744	2.34471	0.629159	lidar	1.55361	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964
1477010459434781	7.54877	-5.25286	-2.89744	2.34471	0.629159	radar	0	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165
1477010459489833	7.69683	-5.51171	-2.84504	2.34684	0.553371	lidar	1.61636	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648
1477010459544843	7.69683	-5.51171	-2.84504	2.34684	0.553371	radar	0	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677
1477010459599853	7.86227	-5.77225	-2.82652	2.35007	0.48834	lidar	1.04199	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677
1477010459654854	7.86227	-5.77225	-2.82652	2.35007	0.48834	radar	0	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815
1477010459709855	8.00293	-6.01359	-2.75419	2.34275	0.419501	lidar	1.52744	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815
1477010459764809	8.00293	-6.01359	-2.75419	2.34275	0.419501	radar	0	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955
1477010459819764	8.15648	-6.27686	-2.74135	2.32536	0.348302	lidar	1.22591	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953
1477010459874748	8.15648	-6.27686	-2.74135	2.32536	0.348302	radar	0	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807
1477010459929733	8.32202	-6.54976	-2.75966	2.3062	0.284146	lidar	1.02493	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804
1477010459984740	8.32202	-6.54976	-2.75966	2.3062	0.284146	radar	0	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795
1477010460039747	8.45075	-6.80069	-2.70042	2.27626	0.215661	lidar	1.3716	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795
1477010460094746	8.45075	-6.80069	-2.70042	2.27626	0.215661	radar	0	8.2713	-6.91098	8.4	-7	0.909094	-2.72732
1477010460149745	8.5688	-7.07455	-2.67316	2.22713	0.134576	lidar	1.60527	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732
1477010460204765	8.5688	-7.07455	-2.67316	2.22713	0.134576	radar	0	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628
1477010460259785	8.71256	-7.36504	-2.7109	2.18759	0.0746875	lidar	0.982998	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628
1477010460314814	8.71256	-7.36504	-2.7109	2.18759	0.0746875	radar	0	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723
1477010460369844	8.84187	-7.62148	-2.68186	2.16087	0.0358059	lidar	0.417291	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721
1477010460424744	8.84187	-7.62148	-2.68186	2.16087	0.0358059	radar	0	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224
1477010460479645	8.98548	-7.89601	-2.70527	2.13624	0.00453591	lidar	0.27713	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221
1477010460529694	8.98548	-7.89601	-2.70527	2.13624	0.00453591	radar	0	9.1081	-8.22433	9	-8.1	0.999025	-2.99707
1477010460579744	9.10028	-8.16543	-2.73554	2.09682	-0.0392087	lidar	0.556509	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704
1477010460634793	9.10028	-8.16543	-2.73554	2.09682	-0.0392087	radar	0	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657
1477010460689843	9.20971	-8.43613	-2.71141	2.05989	-0.0754125	lidar	0.354344	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655
1477010460744781	9.20971	-8.43613	-2.71141	2.05989	-0.0754125	radar	0	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036
1477010460799720	9.31055	-8.72203	-2.7122	2.01538	-0.115261	lidar	0.368462	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033
1477010460854694	9.31055	-8.72203	-2.7122	2.01538	-0.115261	radar	0	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856
1477010460909668	9.40103	-9.01165	-2.71362	1.96904	-0.1522	lidar	0.316267	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856
1477010460959714	9.40103	-9.01165	-2.71362	1.96904	-0.1522	radar	0	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725
1477010461009760	9.48017	-9.29935	-2.75502	1.9222	-0.186565	lidar	0.447868	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724
1477010461064723	9.48017	-9.29935	-2.75502	1.9222	-0.186565	radar	0	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291
1477010461119686	9.56845	-9.60537	-2.78218	1.88476	-0.204949	lidar	0.145554	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291
1477010461169662	9.56845	-9.60537	-2.78218	1.88476	-0.204949	radar	0	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143
1477010461219639	9.6398	-9.89333	-2.81474	1.84814	-0.222464	lidar	0.173478	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141
1477010461269700	9.6398	-9.89333	-2.81474	1.84814	-0.222464	radar	0	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755
1477010461319762	9.72551	-10.1588	-2.81385	1.83639	-0.210827	lidar	0.0340474	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754
1477010461374737	9.72551	-10.1588	-2.81385	1.83639	-0.210827	radar	0	9.77731	-10.3295	9.75	-10.3	0	-2.72851
1477010461429713	9.78902	-10.4552	-2.80339	1.803	-0.222174	lidar	0.0403406	9.76557	-10.4501	9.75	-10.45	0	-2.72849
1477010461484718	9.78902	-10.4552	-2.80339	1.803	-0.222174	radar	0	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704
1477010461539723	9.85396	-10.7544	-2.80201	1.77707	-0.223821	lidar	0.000803205	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703
1477010461589670	9.85396	-10.7544	-2.80201	1.77707	-0.223821	radar	0	9.84397	-10.9287	9.85	-10.9	0	-3.00318
1477010461639618	9.88862	-11.0359	-2.80767	1.73802	-0.242219	lidar	0.0879347	9.85693	-11.0512	9.85	-11.05	0	-3.00316
1477010461689616	9.88862	-11.0359	-2.80767	1.73802	-0.242219	radar	0	9.74773	-11.0482	9.85	-11.2	0	-3.00013
1477010461739614	9.89896	-11.3271	-2.82123	1.68543	-0.273598	lidar	0.272302	9.84407	-11.3565	9.85	-11.35	0	-3.00012
1477010461789682	9.89896	-11.3271	-2.82123	1.68543	-0.273598	radar	0	9.79495	-11.4686	9.85	-11.5	0	-2.99592
1477010461839750	9.89472	-11.6202	-2.83414	1.63035	-0.304296	lidar	0.263019	9.83943	-11.6467	9.85	-11.65	0	-2.99592
1477010461894772	9.89472	-11.6202	-2.83414	1.63035	-0.304296	radar	0	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746
1477010461949794	9.84849	-11.9064	-2.77605	1.55254	-0.353832	lidar	0.911846	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746
1477010462004764	9.84849	-11.9064	-2.77605	1.55254	-0.353832	radar	0	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875
1477010462059735	9.76454	-12.1902	-2.72947	1.45731	-0.416549	lidar	1.15036	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873
1477010462114747	9.76454	-12.1902	-2.72947	1.45731	-0.416549	radar	0	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667
1477010462169760	9.65874	-12.4773	-2.71206	1.35938	-0.474233	lidar	0.843176	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665
1477010462224703	9.65874	-12.4773	-2.71206	1.35938	-0.474233	radar	0	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006
1477010462279647	9.50195	-12.7273	-2.65349	1.23544	-0.554211	lidar	1.85878	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005
1477010462329639	9.50195	-12.7273	-2.65349	1.23544	-0.554211	radar	0	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033
1477010462379631	9.26929	-12.9269	-2.60818	1.06251	-0.684674	lidar	4.65903	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033
1477010462434714	9.26929	-12.9269	-2.60818	1.06251	-0.684674	radar	0	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707
1477010462489798	9.01842	-13.103	-2.54044	0.890224	-0.793089	lidar	3.38809	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708
1477010462544716	9.01842	-13.103	-2.54044	0.890224	-0.793089	radar	0	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089
1477010462599634	8.73276	-13.2527	-2.52042	0.70463	-0.902027	lidar	3.04574	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089
1477010462649687	8.73276	-13.2527	-2.52042	0.70463	-0.902027	radar	0	8.27267	-12.996	8.4	-13.15	-2.99683	0
1477010462699741	8.43731	-13.3193	-2.48225	0.503591	-1.02508	lidar	4.12259	8.25965	-13.1488	8.25	-13.15	-2.9968	0
1477010462754745	8.43731	-13.3193	-2.48225	0.503591	-1.02508	radar	0	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028
1477010462809750	8.1116	-13.3715	-2.49714	0.299171	-1.12509	lidar	2.59167	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902
1477010462864705	8.1116	-13.3715	-2.49714	0.299171	-1.12509	radar	0	7.86599	-13.4154	7.8	-13.25	-2.7295	0
1477010462919660	7.77132	-13.3687	-2.53892	0.0867011	-1.22053	lidar	2.43557	7.62489	-13.249	7.65	-13.25	-2.7295	0
1477010462969661	7.77132	-13.3687	-2.53892	0.0867011	-1.22053	radar	0	7.50783	-13.2944	7.5	-13.25	-2.99994	0
1477010463019662	7.46241	-13.3293	-2.60035	-0.0959918	-1.28417	lidar	1.41485	7.3419	-13.2474	7.35	-13.25	-2.99994	0
1477010463074668	7.46241	-13.3293	-2.60035	-0.0959918	-1.28417	radar	0	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995
1477010463129675	7.14037	-13.2381	-2.65972	-0.286273	-1.33504	lidar	0.95679	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987
1477010463184664	7.14037	-13.2381	-2.65972	-0.286273	-1.33504	radar	0	6.79473	-13.0433	6.85	-13.15	-3.63709	0
1477010463239653	6.80248	-13.1443	-2.78953	-0.429456	-1.32621	lidar	1.47847	6.65123	-13.1604	6.65	-13.15	-3.63709	0
1477010463289643	6.80248	-13.1443	-2.78953	-0.429456	-1.32621	radar	0	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018
1477010463339633	6.49647	-13.024	-2.90756	-0.54604	-1.30496	lidar	1.3288	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019
1477010463394660	6.49647	-13.024	-2.90756	-0.54604	-1.30496	radar	0	6.27012	-13.1139	6.25	-13.05	-1.81729	0
1477010463449687	6.20394	-12.9192	-2.92399	-0.615164	-1.22441	lidar	1.42301	6.14459	-13.0471	6.15	-13.05	-1.81729	0
1477010463504660	6.20394	-12.9192	-2.92399	-0.615164	-1.22441	radar	0	5.99498	-12.9442	6	-12.95	-2.72861	1.81906
1477010463559633	5.9223	-12.7669	-2.94354	-0.700485	-1.1712	lidar	0.644545	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907
1477010463609635	5.9223	-12.7669	-2.94354	-0.700485	-1.1712	radar	0	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964
