time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010447899766	9.73064	-9.899	-2.85663	1.91813	-0.150318	lidar	0.521659	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
1477010447954720	9.74465	-10.0314	-2.74839	1.87904	-0.193665	radar	3.77637	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
1477010448009675	9.77984	-10.1714	-2.73933	1.86365	-0.198537	lidar	0.145689	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
1477010448059664	9.81933	-10.3073	-2.73765	1.85113	-0.202583	radar	0.488978	9.92627	-10.4745	9.75	-10.3	0	-3.00065
1477010448109654	9.82973	-10.4535	-2.74706	1.81952	-0.224035	lidar	0.364668	9.75524	-10.4732	9.75	-10.45	0	-3.00063
1477010448164710	9.872	-10.6018	-2.77943	1.81624	-0.209281	radar	0.895008	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
1477010448219767	9.89383	-10.7549	-2.78127	1.7942	-0.219774	lidar	0.110608	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
1477010448274697	9.90083	-10.8942	-2.70743	1.75729	-0.255688	radar	1.99684	9.88465	-10.9383	9.85	-10.9	0	-2.73074
1477010448329628	9.90448	-11.047	-2.71077	1.72675	-0.272084	lidar	0.276045	9.83614	-11.041	9.85	-11.05	0	-2.73073
1477010448379634	9.92194	-11.1808	-2.71242	1.71212	-0.272482	radar	0.0653581	9.83952	-11.1692	9.85	-11.2	0	-2.99965
1477010448429641	9.91444	-11.3287	-2.72643	1.67862	-0.29207	lidar	0.32026	9.84568	-11.3496	9.85	-11.35	0	-2.99961
1477010448479667	9.92888	-11.4688	-2.73821	1.66506	-0.289457	radar	0.0909862	9.87961	-11.5637	9.85	-11.5	0	-2.99843
1477010448529693	9.9125	-11.6175	-2.75211	1.62947	-0.310238	lidar	0.403004	9.83206	-11.6307	9.85	-11.65	0	-2.99843
1477010448579678	9.84948	-11.7292	-2.58332	1.53588	-0.425293	radar	15.1932	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
1477010448629664	9.82168	-11.8613	-2.58724	1.49949	-0.440199	lidar	0.313295	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
1477010448679644	9.8036	-11.9879	-2.57974	1.47125	-0.447989	radar	0.128702	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
1477010448729625	9.75486	-12.1306	-2.60291	1.42372	-0.472325	lidar	0.63975	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
1477010448779630	9.69547	-12.2495	-2.53714	1.35061	-0.545019	radar	4.66384	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
1477010448829636	9.63975	-12.3748	-2.54479	1.3053	-0.56251	lidar	0.505135	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
1477010448879685	9.53396	-12.4714	-2.44884	1.18942	-0.688486	radar	11.1603	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
1477010448929734	9.45897	-12.5847	-2.45826	1.13624	-0.706408	lidar	0.599041	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
1477010448984693	9.38731	-12.7026	-2.44951	1.08179	-0.728408	radar	0.281564	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
1477010449039652	9.30109	-12.8143	-2.45122	1.02739	-0.742206	lidar	0.493226	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
1477010449089745	9.13941	-12.8871	-2.39288	0.855022	-0.937398	radar	22.1936	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
1477010449139839	9.00996	-12.9813	-2.43253	0.776952	-0.965385	lidar	1.6549	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
1477010449194745	8.86643	-13.0569	-2.44059	0.664403	-1.04828	radar	3.39775	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
1477010449249651	8.74092	-13.1239	-2.4394	0.592542	-1.06193	lidar	0.661252	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
1477010449299701	8.59051	-13.1734	-2.47265	0.474643	-1.15428	radar	4.21009	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
1477010449349751	8.45512	-13.2188	-2.48795	0.400938	-1.16814	lidar	0.724975	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
1477010449404748	8.26579	-13.2411	-2.5616	0.252119	-1.28935	radar	7.61306	8.22926	-13.1698	8.2	-13.15	-2.72741	0
1477010449459745	8.11249	-13.2536	-2.5627	0.165346	-1.30416	lidar	0.860953	8.03583	-13.1513	8.05	-13.15	-2.72742	0
1477010449514693	7.9532	-13.2559	-2.58962	0.0677444	-1.33855	radar	1.15588	7.82914	-13.0525	7.9	-13.15	-2.72986	0
1477010449569641	7.80464	-13.2449	-2.58592	-0.0170866	-1.34947	lidar	0.421	7.76538	-13.1647	7.75	-13.15	-2.72986	0
1477010449619676	7.72942	-13.2713	-2.44965	-0.0145323	-1.24469	radar	8.41901	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
1477010449669711	7.57511	-13.2686	-2.49831	-0.0814627	-1.24414	lidar	0.911876	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
1477010449724687	7.43444	-13.2478	-2.49613	-0.151853	-1.24279	radar	0.766491	7.21108	-13.0985	7.3	-13.25	-2.72846	0
1477010449779664	7.26992	-13.2308	-2.54518	-0.217109	-1.23534	lidar	0.687062	7.16011	-13.2382	7.15	-13.25	-2.72844	0
1477010449829700	7.11511	-13.1676	-2.63641	-0.31896	-1.29202	radar	3.8429	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
1477010449879736	6.96021	-13.1335	-2.68693	-0.375172	-1.27952	lidar	0.724082	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
1477010449934724	6.8285	-13.0861	-2.66866	-0.434847	-1.26522	radar	0.343109	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
1477010449989712	6.66465	-13.036	-2.71888	-0.488814	-1.24613	lidar	0.735351	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
1477010450044722	6.5688	-13.0084	-2.53896	-0.50912	-1.16865	radar	9.78704	6.40137	-13.0799	6.4	-13.05	-2.72678	0
1477010450099732	6.39998	-12.9694	-2.60437	-0.539947	-1.13169	lidar	1.5874	6.26174	-13.0534	6.25	-13.05	-2.72678	0
1477010450154684	6.28549	-12.9141	-2.54264	-0.581751	-1.10089	radar	1.57519	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
1477010450209637	6.11005	-12.8696	-2.61577	-0.600572	-1.05609	lidar	2.12178	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
1477010450259674	5.97331	-12.7567	-2.77796	-0.683411	-1.10812	radar	7.02012	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
1477010450309711	5.81149	-12.6924	-2.84128	-0.70227	-1.06899	lidar	1.6852	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
1477010450364717	5.71198	-12.6301	-2.67981	-0.727177	-1.01302	radar	8.16496	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
1477010450419723	5.55514	-12.5633	-2.72186	-0.742528	-0.971704	lidar	1.3466	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
1477010450474743	5.43333	-12.4468	-2.78673	-0.801997	-0.984269	radar	1.02728	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
1477010450529764	5.26928	-12.3726	-2.8315	-0.807433	-0.934697	lidar	1.79832	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
1477010450584712	5.16521	-12.2787	-2.77468	-0.843745	-0.913765	radar	1.05148	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
1477010450639660	5.02446	-12.1882	-2.80191	-0.860073	-0.879374	lidar	0.815413	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
1477010450689678	4.92688	-12.0753	-2.81968	-0.902945	-0.878505	radar	0.40111	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
1477010450739696	4.81354	-11.9874	-2.82884	-0.920252	-0.851942	lidar	0.565038	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
1477010450794748	4.71779	-11.8587	-2.85166	-0.967477	-0.854204	radar	0.156559	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
1477010450849800	4.63421	-11.7302	-2.84731	-1.01468	-0.854603	lidar	0.0151884	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
1477010450904754	4.5789	-11.6279	-2.69142	-1.05656	-0.841977	radar	5.27613	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
1477010450959709	4.51623	-11.5089	-2.67422	-1.10221	-0.842193	lidar	0.259595	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
1477010451009669	4.40399	-11.3257	-3.00546	-1.14028	-0.846672	radar	24.6238	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
1477010451059629	4.37303	-11.176	-2.99671	-1.20475	-0.869624	lidar	0.334523	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
1477010451114691	4.37241	-11.0584	-2.76437	-1.27722	-0.895792	radar	11.934	4.43713	-11.024	4.45	-11.05	0	1.81614
1477010451169754	4.36446	-10.9086	-2.74797	-1.34832	-0.918955	lidar	0.477621	4.45136	-10.93	4.45	-10.95	0	1.81612
1477010451224789	4.34308	-10.7618	-2.73817	-1.40427	-0.924895	radar	0.120768	4.44745	-10.786	4.45	-10.8	0	2.72555
1477010451279824	4.35789	-10.6118	-2.72329	-1.47945	-0.950632	lidar	0.652951	4.45788	-10.6457	4.45	-10.65	0	2.72554
1477010451334789	4.35654	-10.4679	-2.70891	-1.53679	-0.95674	radar	0.273092	4.46329	-10.5756	4.45	-10.5	0	2.729
1477010451389755	4.37765	-10.3186	-2.70406	-1.60484	-0.972923	lidar	0.254193	4.44057	-10.3382	4.45	-10.35	0	2.72898
1477010451444763	4.40098	-10.1749	-2.68383	-1.66999	-0.987037	radar	0.288411	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
1477010451499772	4.45328	-10.0257	-2.68611	-1.74844	-1.0118	lidar	0.564785	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
1477010451554732	4.483	-9.88168	-2.69858	-1.7995	-1.00371	radar	0.454192	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
1477010451609692	4.55022	-9.73576	-2.70729	-1.87579	-1.02496	lidar	0.460315	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
1477010451664722	4.56557	-9.578	-2.7644	-1.89165	-0.968097	radar	2.15564	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
1477010451719753	4.64846	-9.43492	-2.77623	-1.96648	-0.989433	lidar	0.585647	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
1477010451774708	4.72468	-9.30016	-2.77329	-2.03167	-1.00152	radar	0.438093	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
1477010451829663	4.83409	-9.1557	-2.80901	-2.11124	-1.02451	lidar	0.795004	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
1477010451879669	4.91757	-9.03497	-2.81442	-2.17013	-1.0342	radar	0.107544	4.95209	-8.96272	5	-9.05	0.999884	1.99977
1477010451929676	5.00832	-8.92478	-2.81552	-2.22762	-1.03982	lidar	0.0921577	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
1477010451984680	5.07914	-8.79924	-2.81525	-2.2481	-0.985035	radar	1.75125	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
1477010452039685	5.20048	-8.6706	-2.84876	-2.31195	-0.992671	lidar	0.343466	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
1477010452089696	5.30129	-8.56667	-2.85342	-2.3608	-0.98998	radar	0.0765557	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
1477010452139708	5.4154	-8.46028	-2.87517	-2.41322	-0.991582	lidar	0.125316	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
1477010452194711	5.50208	-8.35012	-2.8494	-2.42572	-0.927383	radar	2.23031	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
1477010452249714	5.60577	-8.25186	-2.82884	-2.46926	-0.921506	lidar	0.253735	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
1477010452304738	5.68082	-8.13201	-2.79662	-2.45738	-0.826869	radar	4.52026	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
1477010452359763	5.81463	-8.02051	-2.83127	-2.50143	-0.823636	lidar	0.31288	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
1477010452414768	5.90838	-7.90829	-2.80697	-2.50032	-0.751229	radar	2.74186	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
1477010452469773	6.04188	-7.8014	-2.83578	-2.53738	-0.745811	lidar	0.263753	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
1477010452524779	6.132	-7.68923	-2.79731	-2.52369	-0.659377	radar	3.94857	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
1477010452579785	6.2605	-7.59058	-2.81179	-2.55518	-0.65427	lidar	0.12449	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
1477010452634722	6.36061	-7.48604	-2.779	-2.54789	-0.584574	radar	2.68316	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
1477010452689660	6.48257	-7.3961	-2.77812	-2.57504	-0.580024	lidar	0.104045	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
1477010452739683	6.59885	-7.31298	-2.78699	-2.60015	-0.578195	radar	0.71656	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
1477010452789706	6.72977	-7.22151	-2.82133	-2.62185	-0.570113	lidar	0.367277	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
1477010452844772	6.79509	-7.09646	-2.72232	-2.55869	-0.418873	radar	13.3924	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
1477010452899838	6.91262	-7.00315	-2.72265	-2.5733	-0.411042	lidar	0.294187	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
1477010452954812	7.04465	-6.92569	-2.73019	-2.6005	-0.418175	radar	0.0515492	7.08741	-6.92602	7	-6.85	2.72856	1.81904
1477010453009787	7.17455	-6.82921	-2.74962	-2.61305	-0.407779	lidar	0.354244	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
1477010453064726	7.2606	-6.71939	-2.67734	-2.56794	-0.298185	radar	7.28764	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
1477010453119666	7.38211	-6.62409	-2.68878	-2.57505	-0.28914	lidar	0.261375	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
1477010453169672	7.53515	-6.57974	-2.75178	-2.64659	-0.382614	radar	5.63787	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
1477010453219678	7.6586	-6.50431	-2.76423	-2.66028	-0.377143	lidar	0.0916658	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
1477010453274711	7.77567	-6.42257	-2.73519	-2.65906	-0.343732	radar	0.833501	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
